Survey Year	CPH	Country	County ID	County Name	Easting	Northing	CattlePopulation
2020	0	NA	0	NA	229739	610069	30
2020	0	NA	0	NA	75441	226186	51
2020	0	NA	0	NA	212603	347877	255
2020	0	NA	0	NA	180255	750095	1
2020	0	NA	0	NA	47622	967627	168
2020	0	NA	0	NA	208763	153906	4
2020	0	NA	0	NA	39580	578474	116
2020	0	NA	0	NA	40294	405138	38
2020	0	NA	0	NA	210867	195202	193
2020	0	NA	0	NA	110908	953144	123
2020	0	NA	0	NA	17256	424839	30
2020	0	NA	0	NA	22353	365992	87
2020	0	NA	0	NA	90901	234452	114
2020	0	NA	0	NA	163937	864337	357
2020	0	NA	0	NA	43770	332204	132
2020	0	NA	0	NA	68420	862348	789
2020	0	NA	0	NA	181265	871986	22
2020	0	NA	0	NA	78530	688384	31
2020	0	NA	0	NA	40061	96864	52
2020	0	NA	0	NA	133595	715256	2
2020	0	NA	0	NA	105036	46309	56
2020	0	NA	0	NA	153763	223432	322
2020	0	NA	0	NA	204851	76217	481
2020	0	NA	0	NA	167151	730455	6
2020	0	NA	0	NA	15861	923945	1
2020	0	NA	0	NA	17636	559288	3
2020	0	NA	0	NA	215489	952975	179
2020	0	NA	0	NA	44905	656013	239
2020	0	NA	0	NA	241405	118036	565
2020	0	NA	0	NA	13856	466709	448
2020	0	NA	0	NA	47233	125398	21
2020	0	NA	0	NA	150835	441562	19
2020	0	NA	0	NA	139750	860429	546
2020	0	NA	0	NA	58572	288100	105
2020	0	NA	0	NA	186711	375206	984
2020	0	NA	0	NA	93846	263709	1
2020	0	NA	0	NA	62079	578660	4
2020	0	NA	0	NA	10308	32760	65
2020	0	NA	0	NA	123556	657196	190
2020	0	NA	0	NA	189604	367038	45
2020	0	NA	0	NA	98572	787220	301
2020	0	NA	0	NA	195901	673196	68
2020	0	NA	0	NA	228099	527452	47
2020	0	NA	0	NA	150760	799667	215
2020	0	NA	0	NA	112773	543674	94
2020	0	NA	0	NA	241938	924137	328
2020	0	NA	0	NA	95174	474198	52
2020	0	NA	0	NA	52578	479479	78
2020	0	NA	0	NA	45558	911916	75
2020	0	NA	0	NA	201658	503128	243
2020	0	NA	0	NA	140735	417889	140
2020	0	NA	0	NA	92219	648781	26
2020	0	NA	0	NA	163122	586061	106
2020	0	NA	0	NA	87194	89776	27
2020	0	NA	0	NA	174434	829176	248
2020	0	NA	0	NA	190748	665240	198
2020	0	NA	0	NA	193107	131298	74
2020	0	NA	0	NA	222281	468270	29
2020	0	NA	0	NA	209278	166308	2
2020	0	NA	0	NA	89575	630945	105
2020	0	NA	0	NA	224832	431454	190
2020	0	NA	0	NA	196716	436369	489
2020	0	NA	0	NA	189146	254223	2
2020	0	NA	0	NA	96880	302003	144
2020	0	NA	0	NA	82206	882422	216
2020	0	NA	0	NA	59227	204623	11
2020	0	NA	0	NA	26018	520908	1
2020	0	NA	0	NA	80703	558570	172
2020	0	NA	0	NA	230582	251298	44
2020	0	NA	0	NA	108928	286221	36
2020	0	NA	0	NA	166082	76055	40
2020	0	NA	0	NA	143066	2997	62
2020	0	NA	0	NA	2946	447859	13
2020	0	NA	0	NA	43483	179219	1
2020	0	NA	0	NA	131920	64714	4
2020	0	NA	0	NA	57444	475133	17
2020	0	NA	0	NA	309	806331	145
2020	0	NA	0	NA	227271	683650	81
2020	0	NA	0	NA	249274	317802	1
2020	0	NA	0	NA	197366	347549	12
2020	0	NA	0	NA	66376	80358	7
2020	0	NA	0	NA	8527	180306	16
2020	0	NA	0	NA	158624	685712	665
2020	0	NA	0	NA	248122	176758	56
2020	0	NA	0	NA	86838	109716	241
2020	0	NA	0	NA	73777	280786	18
2020	0	NA	0	NA	160080	180006	13
2020	0	NA	0	NA	85900	115643	73
2020	0	NA	0	NA	216005	287369	12
2020	0	NA	0	NA	68843	467067	40
2020	0	NA	0	NA	18174	13169	305
2020	0	NA	0	NA	142422	42117	4
2020	0	NA	0	NA	71480	316057	607
2020	0	NA	0	NA	41916	891758	90
2020	0	NA	0	NA	176805	977766	91
2020	0	NA	0	NA	128447	282297	147
2020	0	NA	0	NA	124889	924851	377
2020	0	NA	0	NA	112319	705545	33
2020	0	NA	0	NA	140792	233701	10
2020	0	NA	0	NA	185216	324069	74
2020	0	NA	0	NA	61884	152385	13
2020	0	NA	0	NA	127947	346782	11
2020	0	NA	0	NA	138924	626620	44
2020	0	NA	0	NA	163640	741434	119
2020	0	NA	0	NA	92706	563614	22
2020	0	NA	0	NA	132648	304123	13
2020	0	NA	0	NA	73301	789075	108
2020	0	NA	0	NA	226831	671506	5
2020	0	NA	0	NA	108847	501711	299
2020	0	NA	0	NA	14847	819112	2
2020	0	NA	0	NA	125514	439888	13
2020	0	NA	0	NA	96135	290919	386
2020	0	NA	0	NA	200827	361480	104
2020	0	NA	0	NA	236177	19074	40
2020	0	NA	0	NA	131868	958625	11
2020	0	NA	0	NA	96830	247526	302
2020	0	NA	0	NA	78697	127752	10
2020	0	NA	0	NA	46057	409077	108
2020	0	NA	0	NA	190954	495940	55
2020	0	NA	0	NA	189616	69372	33
2020	0	NA	0	NA	195935	87099	2
2020	0	NA	0	NA	93608	440405	97
2020	0	NA	0	NA	214460	609143	535
2020	0	NA	0	NA	83204	470698	15
2020	0	NA	0	NA	39543	595238	14
2020	0	NA	0	NA	20614	891020	264
2020	0	NA	0	NA	196850	721573	31
2020	0	NA	0	NA	45493	82481	4
2020	0	NA	0	NA	90835	651782	95
2020	0	NA	0	NA	246854	191899	274
2020	0	NA	0	NA	16032	91895	60
2020	0	NA	0	NA	28531	777010	5
2020	0	NA	0	NA	163317	736406	11
2020	0	NA	0	NA	124861	575900	171
2020	0	NA	0	NA	136192	73657	430
2020	0	NA	0	NA	115282	817149	17
2020	0	NA	0	NA	20470	890446	4
2020	0	NA	0	NA	166692	757603	18
2020	0	NA	0	NA	235170	769031	108
2020	0	NA	0	NA	81675	8914	257
2020	0	NA	0	NA	170943	220114	32
2020	0	NA	0	NA	20120	115926	35
2020	0	NA	0	NA	180451	991297	91
2020	0	NA	0	NA	165374	998027	13
2020	0	NA	0	NA	33447	371251	291
2020	0	NA	0	NA	48475	126591	271
2020	0	NA	0	NA	68428	714329	341
2020	0	NA	0	NA	618	544854	20
2020	0	NA	0	NA	131876	424579	2
2020	0	NA	0	NA	130008	786194	73
2020	0	NA	0	NA	91151	545775	85
2020	0	NA	0	NA	204885	736514	38
2020	0	NA	0	NA	226339	633582	378
2020	0	NA	0	NA	228132	791231	82
2020	0	NA	0	NA	154319	222881	18
2020	0	NA	0	NA	192151	935773	93
2020	0	NA	0	NA	100005	601866	8
2020	0	NA	0	NA	107451	816884	229
2020	0	NA	0	NA	172646	649937	266
2020	0	NA	0	NA	218870	349685	439
2020	0	NA	0	NA	149595	725241	574
2020	0	NA	0	NA	77271	743938	153
2020	0	NA	0	NA	142454	778767	453
2020	0	NA	0	NA	231524	172515	63
2020	0	NA	0	NA	223948	515353	14
2020	0	NA	0	NA	249218	933358	17
2020	0	NA	0	NA	154939	118227	295
2020	0	NA	0	NA	81854	94923	73
2020	0	NA	0	NA	110256	884468	60
2020	0	NA	0	NA	115119	215754	121
2020	0	NA	0	NA	91319	515425	28
2020	0	NA	0	NA	216954	1993	138
2020	0	NA	0	NA	14815	22665	2
2020	0	NA	0	NA	150291	298656	4
2020	0	NA	0	NA	230398	263929	16
2020	0	NA	0	NA	198806	543026	102
2020	0	NA	0	NA	191234	537907	83
2020	0	NA	0	NA	91596	519673	37
2020	0	NA	0	NA	107164	282756	29
2020	0	NA	0	NA	249029	667559	26
2020	0	NA	0	NA	59765	796769	3
2020	0	NA	0	NA	36042	143338	84
2020	0	NA	0	NA	84810	408759	197
2020	0	NA	0	NA	209751	469593	27
2020	0	NA	0	NA	123892	641339	1
2020	0	NA	0	NA	162764	183219	194
2020	0	NA	0	NA	103623	226357	16
2020	0	NA	0	NA	14541	955624	194
2020	0	NA	0	NA	151745	62679	32
2020	0	NA	0	NA	233277	818903	5
2020	0	NA	0	NA	244942	499651	6
2020	0	NA	0	NA	19254	785611	3
2020	0	NA	0	NA	168186	211624	9
2020	0	NA	0	NA	94782	88560	1
2020	0	NA	0	NA	115651	993041	348
2020	0	NA	0	NA	9103	934449	233
2020	0	NA	0	NA	150869	898281	14
2020	0	NA	0	NA	154046	645692	134
2020	0	NA	0	NA	160386	448071	202
2020	0	NA	0	NA	87443	565083	18
2020	0	NA	0	NA	202495	983753	26
2020	0	NA	0	NA	43735	273519	4
2020	0	NA	0	NA	173212	110725	67
2020	0	NA	0	NA	180832	277367	840
2020	0	NA	0	NA	179876	863871	363
2020	0	NA	0	NA	206769	966084	27
2020	0	NA	0	NA	210262	484405	237
2020	0	NA	0	NA	190272	590342	205
2020	0	NA	0	NA	128053	13335	21
2020	0	NA	0	NA	149743	927491	215
2020	0	NA	0	NA	229181	303688	111
2020	0	NA	0	NA	81166	49394	5
2020	0	NA	0	NA	132581	641145	51
2020	0	NA	0	NA	12098	718464	13
2020	0	NA	0	NA	102039	423765	8
2020	0	NA	0	NA	54562	264631	328
2020	0	NA	0	NA	71605	326802	259
2020	0	NA	0	NA	89035	326671	221
2020	0	NA	0	NA	140637	300875	34
2020	0	NA	0	NA	49418	254527	69
2020	0	NA	0	NA	152128	509960	32
2020	0	NA	0	NA	161820	241595	377
2020	0	NA	0	NA	33123	781755	63
2020	0	NA	0	NA	246568	269973	109
2020	0	NA	0	NA	45067	375349	81
2020	0	NA	0	NA	180862	741102	358
2020	0	NA	0	NA	213221	552261	102
2020	0	NA	0	NA	160554	198128	1
2020	0	NA	0	NA	117133	968431	54
2020	0	NA	0	NA	5702	974137	696
2020	0	NA	0	NA	246604	691184	44
2020	0	NA	0	NA	48255	66433	82
2020	0	NA	0	NA	124061	992178	25
2020	0	NA	0	NA	206580	125997	145
2020	0	NA	0	NA	37833	256695	243
2020	0	NA	0	NA	138821	601441	36
2020	0	NA	0	NA	193996	166315	92
2020	0	NA	0	NA	241393	41148	348
2020	0	NA	0	NA	32209	333856	499
2020	0	NA	0	NA	60637	143009	18
2020	0	NA	0	NA	6962	773909	43
2020	0	NA	0	NA	14814	592564	2
2020	0	NA	0	NA	220389	40349	22
2020	0	NA	0	NA	9384	187872	582
2020	0	NA	0	NA	100103	5089	7
2020	0	NA	0	NA	66568	843015	5
2020	0	NA	0	NA	35774	382605	307
2020	0	NA	0	NA	102189	930148	522
2020	0	NA	0	NA	221520	445747	16
2020	0	NA	0	NA	56196	824391	292
2020	0	NA	0	NA	52752	919968	62
2020	0	NA	0	NA	222908	86828	2
2020	0	NA	0	NA	71611	295138	67
2020	0	NA	0	NA	178783	569486	1
2020	0	NA	0	NA	180582	288558	262
2020	0	NA	0	NA	167634	651002	105
2020	0	NA	0	NA	193496	133269	8
2020	0	NA	0	NA	58691	574231	13
2020	0	NA	0	NA	97558	683310	141
2020	0	NA	0	NA	7513	944489	129
2020	0	NA	0	NA	210981	250354	20
2020	0	NA	0	NA	194654	827347	174
2020	0	NA	0	NA	58247	755926	243
2020	0	NA	0	NA	89052	775991	102
2020	0	NA	0	NA	194406	502435	55
2020	0	NA	0	NA	327	159198	163
2020	0	NA	0	NA	150557	934165	28
2020	0	NA	0	NA	99048	33502	124
2020	0	NA	0	NA	113624	556480	102
2020	0	NA	0	NA	217015	807138	17
2020	0	NA	0	NA	123484	965259	160
2020	0	NA	0	NA	65627	899731	162
2020	0	NA	0	NA	63879	819574	2
2020	0	NA	0	NA	62144	727042	178
2020	0	NA	0	NA	31875	380393	244
2020	0	NA	0	NA	42910	932081	83
2020	0	NA	0	NA	198780	929655	33
2020	0	NA	0	NA	184219	120416	1
2020	0	NA	0	NA	245038	452240	196
2020	0	NA	0	NA	105691	738657	126
2020	0	NA	0	NA	92704	628999	35
2020	0	NA	0	NA	24023	120889	180
2020	0	NA	0	NA	189904	763274	86
2020	0	NA	0	NA	169031	309825	9
2020	0	NA	0	NA	77295	216673	1
2020	0	NA	0	NA	28321	805983	4
2020	0	NA	0	NA	223427	774178	286
2020	0	NA	0	NA	67309	678492	28
2020	0	NA	0	NA	16885	267259	19
2020	0	NA	0	NA	173158	674281	4
2020	0	NA	0	NA	197078	594800	9
2020	0	NA	0	NA	56003	686255	6
2020	0	NA	0	NA	6710	39094	249
2020	0	NA	0	NA	53517	948145	108
2020	0	NA	0	NA	39611	832948	116
2020	0	NA	0	NA	122361	817116	238
2020	0	NA	0	NA	161488	44059	59
2020	0	NA	0	NA	197507	875313	167
2020	0	NA	0	NA	27009	602364	37
2020	0	NA	0	NA	196417	150399	153
2020	0	NA	0	NA	187688	398067	213
2020	0	NA	0	NA	153397	995444	139
2020	0	NA	0	NA	63213	59107	27
2020	0	NA	0	NA	38943	512188	1
2020	0	NA	0	NA	75498	54736	41
2020	0	NA	0	NA	243489	110871	43
2020	0	NA	0	NA	37111	61244	29
2020	0	NA	0	NA	16663	499101	375
2020	0	NA	0	NA	192945	567372	39
2020	0	NA	0	NA	87284	876456	44
2020	0	NA	0	NA	36618	403702	30
2020	0	NA	0	NA	211769	406931	837
2020	0	NA	0	NA	144116	223555	17
2020	0	NA	0	NA	40491	213436	1
2020	0	NA	0	NA	199872	591897	40
2020	0	NA	0	NA	82115	899883	52
2020	0	NA	0	NA	42846	520274	50
2020	0	NA	0	NA	89777	935638	34
2020	0	NA	0	NA	100759	77736	44
2020	0	NA	0	NA	182232	935290	2
2020	0	NA	0	NA	206767	907165	29
2020	0	NA	0	NA	223021	10532	12
2020	0	NA	0	NA	197163	95813	10
2020	0	NA	0	NA	221372	661393	434
2020	0	NA	0	NA	7217	762266	1
2020	0	NA	0	NA	182300	256149	86
2020	0	NA	0	NA	105898	166223	3
2020	0	NA	0	NA	20361	82160	26
2020	0	NA	0	NA	86823	782019	15
2020	0	NA	0	NA	18487	362001	383
2020	0	NA	0	NA	129807	380006	69
2020	0	NA	0	NA	78582	810476	63
2020	0	NA	0	NA	203664	253447	41
2020	0	NA	0	NA	246416	24117	100
2020	0	NA	0	NA	148717	995337	75
2020	0	NA	0	NA	201037	448737	14
2020	0	NA	0	NA	88749	475733	133
2020	0	NA	0	NA	200741	617985	343
2020	0	NA	0	NA	167669	620853	497
2020	0	NA	0	NA	96050	132287	40
2020	0	NA	0	NA	150281	882672	382
2020	0	NA	0	NA	65904	157204	44
2020	0	NA	0	NA	214981	500359	91
2020	0	NA	0	NA	231325	515318	60
2020	0	NA	0	NA	156659	232636	654
2020	0	NA	0	NA	150589	958914	193
2020	0	NA	0	NA	242304	958194	107
2020	0	NA	0	NA	29032	69341	119
2020	0	NA	0	NA	4246	347080	47
2020	0	NA	0	NA	183683	449162	309
2020	0	NA	0	NA	108849	692050	108
2020	0	NA	0	NA	124997	843911	40
2020	0	NA	0	NA	181361	49058	24
2020	0	NA	0	NA	173731	509157	369
2020	0	NA	0	NA	212977	885451	91
2020	0	NA	0	NA	242187	454999	548
2020	0	NA	0	NA	231900	37160	53
2020	0	NA	0	NA	135276	715089	11
2020	0	NA	0	NA	63494	838861	216
2020	0	NA	0	NA	211834	691135	32
2020	0	NA	0	NA	135946	106879	73
2020	0	NA	0	NA	107775	947431	24
2020	0	NA	0	NA	87609	623278	34
2020	0	NA	0	NA	114699	638649	1
2020	0	NA	0	NA	22232	596324	92
2020	0	NA	0	NA	60985	51509	70
2020	0	NA	0	NA	61266	865261	7
2020	0	NA	0	NA	166459	924298	58
2020	0	NA	0	NA	101025	780812	180
2020	0	NA	0	NA	236118	398613	104
2020	0	NA	0	NA	180431	268238	33
2020	0	NA	0	NA	238303	621688	85
2020	0	NA	0	NA	216600	911214	3
2020	0	NA	0	NA	14088	13307	69
2020	0	NA	0	NA	19148	369966	78
2020	0	NA	0	NA	27948	597571	102
2020	0	NA	0	NA	40430	662377	128
2020	0	NA	0	NA	185163	706851	156
2020	0	NA	0	NA	114722	134767	189
2020	0	NA	0	NA	177501	417524	128
2020	0	NA	0	NA	200340	328510	164
2020	0	NA	0	NA	95176	793504	133
2020	0	NA	0	NA	29002	498197	102
2020	0	NA	0	NA	132268	1996	37
2020	0	NA	0	NA	31800	955721	21
2020	0	NA	0	NA	95993	91880	102
2020	0	NA	0	NA	152126	590927	22
2020	0	NA	0	NA	124535	135527	168
2020	0	NA	0	NA	67650	61889	1
2020	0	NA	0	NA	25917	421194	1
2020	0	NA	0	NA	109717	841719	304
2020	0	NA	0	NA	44902	86125	564
2020	0	NA	0	NA	173710	420269	4
2020	0	NA	0	NA	44899	563715	67
2020	0	NA	0	NA	199032	341050	113
2020	0	NA	0	NA	98684	449788	39
2020	0	NA	0	NA	241624	967198	5
2020	0	NA	0	NA	232705	13982	232
2020	0	NA	0	NA	102007	68711	66
2020	0	NA	0	NA	210898	919599	91
2020	0	NA	0	NA	241881	231852	43
2020	0	NA	0	NA	78210	92994	9
2020	0	NA	0	NA	166661	911868	5
2020	0	NA	0	NA	204976	910119	8
2020	0	NA	0	NA	212611	198244	116
2020	0	NA	0	NA	243095	471570	2
2020	0	NA	0	NA	237001	394099	25
2020	0	NA	0	NA	135962	516990	92
2020	0	NA	0	NA	115804	152143	37
2020	0	NA	0	NA	179632	623643	1
2020	0	NA	0	NA	217186	402234	171
2020	0	NA	0	NA	151218	601104	52
2020	0	NA	0	NA	18157	54010	106
2020	0	NA	0	NA	177691	280078	63
2020	0	NA	0	NA	102711	142254	16
2020	0	NA	0	NA	115278	693511	4
2020	0	NA	0	NA	178355	64210	201
2020	0	NA	0	NA	190296	21613	14
2020	0	NA	0	NA	65349	98454	26
2020	0	NA	0	NA	168141	252653	16
2020	0	NA	0	NA	173927	980163	81
2020	0	NA	0	NA	192631	493878	33
2020	0	NA	0	NA	210357	64929	7
2020	0	NA	0	NA	194566	274409	248
2020	0	NA	0	NA	61345	389211	133
2020	0	NA	0	NA	82817	999056	17
2020	0	NA	0	NA	16822	610929	61
2020	0	NA	0	NA	186152	913886	484
2020	0	NA	0	NA	121018	597614	16
2020	0	NA	0	NA	149575	200126	210
2020	0	NA	0	NA	187964	999390	73
2020	0	NA	0	NA	200095	278888	33
2020	0	NA	0	NA	114863	288362	44
2020	0	NA	0	NA	54944	922361	403
2020	0	NA	0	NA	123425	426165	239
2020	0	NA	0	NA	140950	835530	69
2020	0	NA	0	NA	74625	897423	258
2020	0	NA	0	NA	53024	292456	96
2020	0	NA	0	NA	166881	358007	111
2020	0	NA	0	NA	61578	295194	56
2020	0	NA	0	NA	39902	747816	7
2020	0	NA	0	NA	158862	796513	33
2020	0	NA	0	NA	238962	386395	12
2020	0	NA	0	NA	29951	368863	219
2020	0	NA	0	NA	122195	732656	44
2020	0	NA	0	NA	208027	390634	7
2020	0	NA	0	NA	86033	214635	20
2020	0	NA	0	NA	119090	623922	1
2020	0	NA	0	NA	110782	75244	5
2020	0	NA	0	NA	10447	893795	70
2020	0	NA	0	NA	136306	713456	11
2020	0	NA	0	NA	229492	709195	189
2020	0	NA	0	NA	1095	351569	33
2020	0	NA	0	NA	104547	458402	10
2020	0	NA	0	NA	233945	650920	19
2020	0	NA	0	NA	27913	86787	28
2020	0	NA	0	NA	143664	480667	93
2020	0	NA	0	NA	151344	73163	110
2020	0	NA	0	NA	98193	66740	39
2020	0	NA	0	NA	23004	84982	87
2020	0	NA	0	NA	14862	121978	13
2020	0	NA	0	NA	4522	457265	132
2020	0	NA	0	NA	155823	371555	9
2020	0	NA	0	NA	65988	172999	152
2020	0	NA	0	NA	37462	767081	78
2020	0	NA	0	NA	131576	9913	140
2020	0	NA	0	NA	173158	625096	376
2020	0	NA	0	NA	234006	873640	458
2020	0	NA	0	NA	39225	404433	12
2020	0	NA	0	NA	117709	471229	89
2020	0	NA	0	NA	55079	274334	112
2020	0	NA	0	NA	35529	547096	330
2020	0	NA	0	NA	219190	809344	511
2020	0	NA	0	NA	59746	171229	4
2020	0	NA	0	NA	228083	625786	239
2020	0	NA	0	NA	236632	25262	28
2020	0	NA	0	NA	108584	277946	11
2020	0	NA	0	NA	92206	315163	283
2020	0	NA	0	NA	185342	143014	13
2020	0	NA	0	NA	61215	86821	56
2020	0	NA	0	NA	121261	664888	48
2020	0	NA	0	NA	33147	478003	216
2020	0	NA	0	NA	69496	104973	51
2020	0	NA	0	NA	52530	506561	546
2020	0	NA	0	NA	194460	691663	31
2020	0	NA	0	NA	17573	628178	318
2020	0	NA	0	NA	127308	999078	190
2020	0	NA	0	NA	609	119802	67
2020	0	NA	0	NA	231804	241266	117
2020	0	NA	0	NA	75557	805511	100
2020	0	NA	0	NA	124424	362537	1
2020	0	NA	0	NA	159182	373109	356
2020	0	NA	0	NA	188752	760174	114
2020	0	NA	0	NA	114153	169309	382
2020	0	NA	0	NA	125628	795127	2
2020	0	NA	0	NA	84723	649704	130
2020	0	NA	0	NA	168145	6436	37
2020	0	NA	0	NA	87328	924662	34
2020	0	NA	0	NA	54355	259134	17
2020	0	NA	0	NA	136399	41027	348
2020	0	NA	0	NA	106990	427196	287
2020	0	NA	0	NA	134201	492490	143
2020	0	NA	0	NA	227092	216322	52
2020	0	NA	0	NA	115285	1884	232
2020	0	NA	0	NA	29473	674184	57
2020	0	NA	0	NA	8440	465290	1
2020	0	NA	0	NA	206789	450396	25
2020	0	NA	0	NA	116707	635746	134
2020	0	NA	0	NA	84602	590762	1
2020	0	NA	0	NA	126393	150033	239
2020	0	NA	0	NA	54578	3221	3
2020	0	NA	0	NA	98085	471576	140
2020	0	NA	0	NA	135445	408952	102
2020	0	NA	0	NA	19933	434212	48
2020	0	NA	0	NA	187258	699388	492
2020	0	NA	0	NA	23617	75910	1
2020	0	NA	0	NA	139544	991173	285
2020	0	NA	0	NA	6511	526245	18
2020	0	NA	0	NA	62161	852738	231
2020	0	NA	0	NA	31191	782783	45
2020	0	NA	0	NA	135479	520879	85
2020	0	NA	0	NA	216945	951822	18
2020	0	NA	0	NA	221303	810088	118
2020	0	NA	0	NA	145781	82684	2
2020	0	NA	0	NA	86454	841385	29
2020	0	NA	0	NA	76567	154997	43
2020	0	NA	0	NA	235327	819987	41
2020	0	NA	0	NA	154260	517941	324
2020	0	NA	0	NA	118664	721930	35
2020	0	NA	0	NA	141052	37732	121
2020	0	NA	0	NA	88113	713477	321
2020	0	NA	0	NA	92743	8281	6
2020	0	NA	0	NA	71157	383070	423
2020	0	NA	0	NA	227604	440170	66
2020	0	NA	0	NA	177155	809175	2
2020	0	NA	0	NA	80941	300858	512
2020	0	NA	0	NA	226735	740616	109
2020	0	NA	0	NA	134840	214799	55
2020	0	NA	0	NA	116226	62232	62
2020	0	NA	0	NA	146594	625262	337
2020	0	NA	0	NA	42095	196012	17
2020	0	NA	0	NA	73671	802692	5
2020	0	NA	0	NA	147561	208398	43
2020	0	NA	0	NA	171420	509920	1
2020	0	NA	0	NA	105508	123891	48
2020	0	NA	0	NA	222537	278111	184
2020	0	NA	0	NA	135967	642568	95
2020	0	NA	0	NA	143394	291350	384
2020	0	NA	0	NA	29750	30252	165
2020	0	NA	0	NA	56970	175782	80
2020	0	NA	0	NA	51964	821116	7
2020	0	NA	0	NA	195744	91719	396
2020	0	NA	0	NA	8222	857492	299
2020	0	NA	0	NA	197787	332312	141
2020	0	NA	0	NA	195640	355743	324
2020	0	NA	0	NA	13129	212532	88
2020	0	NA	0	NA	45677	320467	22
2020	0	NA	0	NA	91673	924391	58
2020	0	NA	0	NA	159585	55409	70
2020	0	NA	0	NA	111464	502157	76
2020	0	NA	0	NA	223984	43739	1
2020	0	NA	0	NA	82155	650131	154
2020	0	NA	0	NA	240195	760688	134
2020	0	NA	0	NA	110106	538161	191
2020	0	NA	0	NA	229058	863698	315
2020	0	NA	0	NA	61803	768148	110
2020	0	NA	0	NA	3646	191311	376
2020	0	NA	0	NA	23585	782197	48
2020	0	NA	0	NA	32107	989563	95
2020	0	NA	0	NA	82697	775835	233
2020	0	NA	0	NA	138086	597304	389
2020	0	NA	0	NA	142776	122542	103
2020	0	NA	0	NA	217579	507594	302
2020	0	NA	0	NA	200202	398018	131
2020	0	NA	0	NA	186239	776668	81
2020	0	NA	0	NA	15844	173394	141
2020	0	NA	0	NA	30045	942395	155
2020	0	NA	0	NA	216443	666442	58
2020	0	NA	0	NA	174887	440114	316
2020	0	NA	0	NA	136300	369501	55
2020	0	NA	0	NA	77002	175102	152
2020	0	NA	0	NA	69968	219374	92
2020	0	NA	0	NA	181668	516053	60
2020	0	NA	0	NA	239474	417317	53
2020	0	NA	0	NA	38119	802465	13
2020	0	NA	0	NA	104093	859471	15
2020	0	NA	0	NA	226467	197427	88
2020	0	NA	0	NA	190762	620753	1
2020	0	NA	0	NA	45111	513935	204
2020	0	NA	0	NA	132380	869890	77
2020	0	NA	0	NA	148882	106326	24
2020	0	NA	0	NA	213411	479689	118
2020	0	NA	0	NA	225019	187155	222
2020	0	NA	0	NA	26826	896439	113
2020	0	NA	0	NA	155773	876388	29
2020	0	NA	0	NA	20822	342157	444
2020	0	NA	0	NA	12977	932295	3
2020	0	NA	0	NA	76302	256260	242
2020	0	NA	0	NA	123287	614346	10
2020	0	NA	0	NA	203097	206101	93
2020	0	NA	0	NA	208118	35195	239
2020	0	NA	0	NA	57496	405228	221
2020	0	NA	0	NA	96498	625716	1
2020	0	NA	0	NA	77950	628538	146
2020	0	NA	0	NA	17433	148253	196
2020	0	NA	0	NA	141836	952988	123
2020	0	NA	0	NA	216744	163332	48
2020	0	NA	0	NA	29323	848828	31
2020	0	NA	0	NA	135885	464510	37
2020	0	NA	0	NA	144515	611298	2
2020	0	NA	0	NA	55816	547166	1
2020	0	NA	0	NA	58144	224647	64
2020	0	NA	0	NA	191595	972996	113
2020	0	NA	0	NA	169437	203665	38
2020	0	NA	0	NA	28130	785725	125
2020	0	NA	0	NA	225982	966190	15
2020	0	NA	0	NA	166492	46140	40
2020	0	NA	0	NA	11597	234684	154
2020	0	NA	0	NA	170028	70475	307
2020	0	NA	0	NA	202994	738309	264
2020	0	NA	0	NA	196543	704322	2
2020	0	NA	0	NA	51884	12806	149
2020	0	NA	0	NA	172862	235571	1
2020	0	NA	0	NA	225189	378730	227
2020	0	NA	0	NA	239010	176167	12
2020	0	NA	0	NA	184836	645833	20
2020	0	NA	0	NA	200457	104195	12
2020	0	NA	0	NA	23802	225873	15
2020	0	NA	0	NA	33515	875921	11
2020	0	NA	0	NA	120240	253657	5
2020	0	NA	0	NA	204726	499360	9
2020	0	NA	0	NA	175386	622301	17
2020	0	NA	0	NA	138680	308593	355
2020	0	NA	0	NA	212826	817144	5
2020	0	NA	0	NA	108317	526946	171
2020	0	NA	0	NA	140426	631039	243
2020	0	NA	0	NA	51724	301928	261
2020	0	NA	0	NA	15998	767640	53
2020	0	NA	0	NA	61508	17895	536
2020	0	NA	0	NA	86428	731899	95
2020	0	NA	0	NA	207425	203910	203
2020	0	NA	0	NA	160835	27201	3
2020	0	NA	0	NA	39164	595210	133
2020	0	NA	0	NA	13684	578371	74
2020	0	NA	0	NA	3669	242643	14
2020	0	NA	0	NA	71489	987826	71
2020	0	NA	0	NA	120645	943261	265
2020	0	NA	0	NA	87562	552889	234
2020	0	NA	0	NA	99322	669225	8
2020	0	NA	0	NA	237924	122363	24
2020	0	NA	0	NA	159773	594993	70
2020	0	NA	0	NA	19696	303246	459
2020	0	NA	0	NA	143128	642082	7
2020	0	NA	0	NA	90865	258556	4
2020	0	NA	0	NA	38885	225264	114
2020	0	NA	0	NA	163125	441510	259
2020	0	NA	0	NA	39312	337118	81
2020	0	NA	0	NA	66082	140333	182
2020	0	NA	0	NA	91431	791651	26
2020	0	NA	0	NA	36467	304253	10
2020	0	NA	0	NA	243456	36767	106
2020	0	NA	0	NA	225030	941966	245
2020	0	NA	0	NA	227186	791350	87
2020	0	NA	0	NA	6783	1376	686
2020	0	NA	0	NA	33204	550424	4
